ActorID,Name,Gender,Role,MovieID,Born_Date
3367,Brent Skagford,2,George Troxel,45612,1975
5287,Craig Thomas,0,Gold Watch Executive,45612,1965
9360,Gordon Masten,2,Conductor,45612,1959
24896,Susan Bain,1,Nurse,45612,1951
12479,Joe Cobden,2,Lab Technician,45612,1964
20760,Paula Jean Hixson,2,Coffee Mug Lady,45612,1978
15879,Lincoln Ward,0,Minister Sudoku,45612,1966
15070,Kyle Gatehouse,2,College Student,45612,1981
486,Albert Kwan,2,Soda Can Guy,45612,1975
1784,Anne Day-Jones,0,Office Manager,45612,1979
4934,Clarice Byrne,0,Secretary,45612,1995
11083,James A. Woods,2,Aviator Glasses Guy,45612,1979
25907,Tom Tammi,2,CNN Anchor,45612,1973
17704,Matt Holland,0,Lock Tech,45612,1963
11542,Jasson Finney,0,M.P.,45612,1979
15062,Kyle Allatt,0,Aide,45612,1958
13364,Joti Nagra,1,Medic (uncredited),45612,1976
7867,Ethel Barrymore,1,Mary Herries,193547,1953
17837,Maurice Evans,2,Henry Springer Elcott,193547,1965
1541,Angela Lansbury,1,Mrs. Edwards,193547,1959
14264,Keenan Wynn,2,Ada Elcott,193547,1990
2848,Betsy Blair,1,Ada Elcott,193547,1956
12960,John Williams,2,Mr. Foster,193547,1968
1712,Anna Magnani,1,Gioa,93528,1973
1914,Anthony Quinn,2,Gino,93528,1953
1891,Anthony Franciosa,2,Bene,93528,1972
13218,Joseph Calleia,0,Alberto,93528,1979
6593,Dolores Hart,1,Angela,93528,1974
9691,Hal Holbrook,2,Abner Meecham,40856,1991
21696,Ray McKinnon,2,Lonzo Choat,40856,2005
18158,Mia Wasikowska,1,Pamela Choat,40856,1977
4016,Carrie Preston,1,Ludie Choat,40856,1954
26973,Walton Goggins,2,Paul Meecham,40856,1988
22209,Rinko Kikuchi,0,Ryu,46458,1968
23772,Sergi López,2,David,46458,1972
18772,Min Tanaka,2,Narrator,46458,2002
16745,Manabu Oshio,2,Yoshi,46458,1982
25157,Takeo Nakahara,2,Nagara,46458,1985
10130,Hideo Sakaki,2,Ishida,46458,1980
24216,Simone Signoret,1,Lisa Schindler,76875,1952
11105,James Caan,2,Paul Montgomery,76875,2005
14087,Katharine Ross,0,Jennifer Montgomery,76875,2004
6696,Don Stroud,2,Norman,76875,1980
14457,Kent Smith,2,Harry Gordon,76875,1954
7848,Estelle Winwood,1,Miss Beattie,76875,1972
17231,Marjorie Bennett,1,Nora,76875,1971
10398,Ian Wolfe,2,Dr. Edwards,76875,1962
22947,Rutger Hauer,2,Hobo,49010,1969
9503,Gregory Smith,2,Slick,49010,1982
22275,Robb Wells,2,Logan,49010,1960
3411,Brian Downey,2,Drake,49010,1950
18919,Molly Dunsworth,0,Abby,49010,1956
24108,Shunji Fujimura,0,Watari,20329,1959
17951,Mayuko Fukuda,1,Maki,20329,1997
23665,Sei Hiraizumi,0,Dr. Koichi Matsudo,20329,1995
14412,Kenichi Matsuyama,2,L,20329,1985
21874,Renji Ishibashi,2,Shin Kagami,20329,1967
20649,Paul Giamatti,2,Mike Flaherty,55725,1953
723,Alex Shaffer,2,Kyle,55725,1951
1192,Amy Ryan,1,Jackie Flaherty,55725,1982
18035,Melanie Lynskey,1,Cindy Timmons,55725,1963
3139,Bobby Cannavale,2,Terry Delfino,55725,1990
11827,Jeffrey Tambor,2,Vigman,55725,1983
3665,Burt Young,2,Leo Poplar,55725,1973
19828,Nina Arianda,1,Shelly,55725,1951
16948,Margo Martindale,1,Eleanor,55725,1978
4922,Clare Foley,0,Abby,55725,1975
6129,David W. Thompson,0,Stemler,55725,1971
16861,Marcia Haufrecht,1,Gina Flaherty,55725,2001
23920,Sharon Wilkins,0,Judge Lee,55725,1989
20850,Penelope Kindred,0,Stella,55725,1979
24384,Sophie Kindred,0,Stella,55725,1972
25682,Tim Ransom,0,Stuart Thatcher,55725,1989
16845,Marceline Hugot,1,Woman Jogging,55725,1970
5827,Darren Goldstein,2,Sheffield Coach,55725,1968
7091,Edmund Ikeda,0,Frank,55725,1973
13262,Joseph Tiboni,0,Steve Deluca / Principal,55725,1953
20313,Pam Levine,0,Church Soloist,55725,2001
5809,Dariusz M. Uczkowski,2,Zachary Lowenstein,55725,1983
22470,Robert Taylor,2,Lieut. Gregg Masterman,98399,1987
4287,Charles Laughton,0,Rear Admiral Stephen Thomas,98399,1957
3410,Brian Donlevy,2,Lieut. Cmdr. Martin Roberts,98399,1978
26944,Walter Brennan,2,Chief Yeoman Henry Johnson,98399,1998
4480,Chill Wills,2,"Mate Jenks, Chef-Bootsmann",98399,1981
22091,Richard Quine,2,Fähnrich Lindsay,98399,1977
13963,Karl Geary,2,Eddie Mars / Tom,68629,1998
23833,Shalom Harlow,1,Muriel,68629,1982
4932,Clarence Williams III,2,Bill,68629,1952
1018,Ally Sheedy,1,Lois,68629,1992
14256,Keanu Reeves,2,Henry Torne,53172,1999
26525,Vera Farmiga,1,Julie Ivanova,53172,1985
11105,James Caan,2,Max Saltzman,53172,1996
13467,Judy Greer,1,Debbie Torne,53172,1997
8225,Fisher Stevens,2,Eddie Vibes,53172,1986
5738,Danny Hoch,2,Joe,53172,1982
2928,Bill Duke,2,Frank,53172,1954
21049,Peter Stormare,2,Darek,53172,1959
5334,Currie Graham,2,Simon,53172,2002
5938,David Costabile,0,Arnold,53172,1974
13154,Jordan Gelber,2,Trofimov,53172,1971
2345,Audrey Lynn Weston,0,Dunyasha,53172,1992
13606,Julie Ordon,1,Anya,53172,1995
9603,Guy Boyd,2,Bernie,53172,1978
20912,Peter Appel,2,Larry,53172,1996
5907,David Bishins,0,Detective,53172,1996
14368,Kemal Sunal,2,Şaban,31405,1990
9709,Halit Akçatepe,2,Ramazan,31405,1967
199,Adile Naşit,0,Melek,31405,1959
27906,Şener Şen,0,Hüsamettin,31405,1959
2442,Ayşen Gruda,0,Emine,31405,1998
9698,Hale Soygazi,1,Bihter,31405,1962
19115,Münir Özkul,2,Kel Mahmut,31408,1955
199,Adile Naşit,0,Hafize Ana,31408,1989
14368,Kemal Sunal,2,İnek Şaban,31408,1974
9709,Halit Akçatepe,2,Güdük Necmi,31408,1967
292,Ahmet Sezerel,0,Ahmet,31408,1975
23810,Sevket Altug,2,Kimya hocası,31408,1964
27906,Şener Şen,0,Badi Ekrem,31408,1952
12386,Joan Chen,1,Xiao Hua,29972,1952
15971,Liping Lü,1,Hao Dali,29972,1969
27774,Zhao Tao,1,Su Na,29972,1950
4415,Chen Jianbin,0,Song Wei-Dong,29972,1958
12097,Jesse Eisenberg,2,Blu (voice),46195,1962
1791,Anne Hathaway,1,Jewel (voice),46195,1976
15732,Leslie Mann,1,Linda (voice),46195,1986
11360,Jane Lynch,1,Alice/Goose (voice),46195,1962
27131,Will.i.am,2,Pedro (voice),46195,1976
26978,Wanda Sykes,0,Chloe/Goose (voice),46195,2001
8965,George Lopez,2,Rafael (voice),46195,2002
11284,Jamie Foxx,2,Nico (voice),46195,1959
22587,Rodrigo Santoro,2,Tulio (voice),46195,1977
11832,Jemaine Clement,0,Nigel (voice),46195,1985
11061,Jake T. Austin,2,Fernando (voice),46195,1986
26110,Tracy Morgan,2,Luiz (voice),46195,1966
3897,Carlos Ponce,2,Marcel (voice),46195,1963
16921,Margaret Rutherford,1,Grand Duchess Gloriana XIII,49876,1950
22695,Ron Moody,2,Prime Minister Rupert Mountjoy,49876,1954
2786,Bernard Cribbins,2,Vincent Mountjoy,49876,1960
6025,David Kossoff,2,Professor Kokintz,49876,2004
13679,June Ritchie,1,Cynthia,49876,1952
25459,Terry-Thomas,2,Maurice Spender,49876,1966
16206,Louis C.K.,2,Himself,45523,1996
16206,Louis C.K.,2,Himself,30969,1980
16206,Louis C.K.,2,Himself,24447,2000
14858,Kobe Bryant,2,Himself,30599,1954
21634,Rani Mukerji,1,Badki,25638,1964
88,Abhishek Bachchan,0,Rohan Varma,25638,1979
11592,Jaya Bachchan,1,Shabitri Sahay,25638,1960
14876,Konkona Sen Sharma,1,Shubhavari Sahay (Chutki),25638,1993
2009,Anupam Kher,2,Shivshankar Sahay,25638,1981
10266,Huang Lu,0,Bai Xuemei,51520,1957
24766,Steven Spielberg,2,himself,167966,1955
13835,Kaley Cuoco,1,Brooke,36290,1992
17986,Megan Fox,1,Candace,36290,1979
6608,Dominic Chianese,2,George,36290,2001
20450,Pat Kelly,2,Jack Lawton,36290,1971
4854,Chuck Shamata,2,Sal Hugo,36290,1989
12220,Jill Morrison,1,Dee,36290,1996
25688,Tim Rozon,2,Marcus,36290,1973
23703,Serena Lee,1,Page,36290,2004
1920,Anthony Sherwood,2,Senior FBI Agent,36290,1980
13379,Joyce Gordon,1,Selma,36290,1966
5839,Darryl Hinds,2,Video Director,36290,1986
8518,Fred Astaire,2,Johnny Parkson Riggs,43498,1985
16338,Lucille Bremer,1,Yolanda,43498,1985
8429,Frank Morgan,2,Victor Budlow Trout,43498,2002
17555,Mary Nash,1,Duenna,43498,1997
15656,Leon Ames,2,Mr. Candle,43498,1971
18721,Mildred Natwick,1,Aunt Amarilla,43498,1990
14482,Kerry Fox,1,Hannah Maynard,35619,1992
1233,Anamaria Marinca,1,Mira Arendt,35619,1970
24600,Stephen Dillane,2,Keith Haywood,35619,1983
22638,Rolf Lassgård,2,Jonas Dahlberg,35619,1959
749,Alexander Fehling,2,Patrick Färber,35619,1992
25278,Tarik Filipović,0,Mladen Banovic,35619,1993
14914,Krešimir Mikić,0,Alen Hajdarević,35619,2003
23265,Samuel L. Jackson,2,Narrator (voice),57586,1995
21708,Ray Winstone,2,Arjan,62255,1987
25391,Temuera Morrison,2,Kereama,62255,1983
1473,Andy Anderson,2,Bryce,62255,1993
8729,Gareth Reeves,0,Major Pritchard Carlysle,62255,1967
17308,Mark Mitchinson,0,Saunders,62255,2001
5636,Daniel Musgrove,2,Private Renwick,62255,1988
25674,Tim McLachlan,2,Levin,62255,1999
11758,Jed Brophy,0,Posse Soldier Barker,62255,1965
7022,Eddie Cantor,2,Ali Baba,106515,1964
26030,Tony Martin,0,Yusuf,106515,2002
22635,Roland Young,2,Sultan,106515,1951
13677,June Lang,1,Princess Miriam,106515,1977
9640,Gypsy Rose Lee,1,Sultana,106515,1980
12681,John Carradine,2,Ishak,106515,1967
26755,Virginia Field,0,Dinah,106515,1971
11845,Jeni Le Gon,0,Specialty Dancer,106515,1982
6853,Douglass Dumbrille,0,Prince Musah,106515,1969
424,Alan Dinehart,2,Boland,106515,1981
17832,Maurice Cass,2,Omar,106515,1996
27007,Warren Hymer,2,Tramp,106515,1975
24488,Stanley Fields,2,Tramp,106515,1953
20668,Paul Hurst,0,Captain,106515,1987
4286,Charles Lane,2,Doctor,106515,1969
8147,Ferdinand Gottschalk,0,Chief Councilor,106515,2001
6686,Don Murray,2,Charlie Samson,185263,2005
10890,Jack Warden,2,Eddie Watkins,185263,1966
6962,E.G. Marshall,2,Walter,185263,1956
4008,Carolyn Jones,0,The existentialist,185263,2002
21106,Philip Abbott,2,Arnold Craig,185263,1959
18342,Michael Madsen,2,Max Walker,14252,1985
5851,Daryl Hannah,1,Salt,14252,1964
16226,Louis Theroux,2,Himself,241620,2004
16323,Luciano Pavarotti,2,Giorgio Fini,88451,2000
14146,Kathryn Harrold,1,Pamela Taylor,88451,1964
7014,Eddie Albert,2,Henry Pollack,88451,1965
6681,Don McManus,2,Dr. Karl Truftin,19237,1979
23019,Ryanne Duzich,1,Amber,19237,1959
25380,Teddy Dunn,2,Brent,19237,1956
5606,Daniel Franzese,2,Freddy,19237,1994
273,Agnes Bruckner,1,Jennifer,19237,1984
20533,Patrick John Flueger,2,Michael,19237,1982
24526,Steffi Wickens,1,Nicole,19237,1973
25514,Theo Rossi,2,Carlos,19237,1976
25282,Taryn Manning,1,Alex,19237,1997
14531,Kevin Gage,2,Killer,19237,1975
12388,Joan Crawford,1,Michele de la Becque,28286,1976
12956,John Wayne,2,Pat Talbot,28286,1986
21119,Philip Dorn,2,Robert Cortot,28286,1971
21819,Reginald Owen,0,Schultz,28286,1969
476,Albert Bassermann,2,General Hugo Schroeder,28286,1955
12681,John Carradine,2,Ulrich Windler,28286,1965
16220,Louis Malle,2,Narrator,79179,1960
2075,Ariane Labed,1,Marina,62321,1989
27512,Yorgos Lanthimos,2,Engineer,62321,1980
26482,Vangelis Mourikis,2,Spyros,62321,1992
7936,Evangelia Randou,1,Bella,62321,1954
14747,Kim Young-Ho,2,Kim Seong-Nam,57859,1999
20376,Park Eun-hye,0,Lee Yoo-Jung,57859,1970
10325,Hwang Su-Jeong,1,Han Sung-In,57859,1953
9094,Gi Ju-bong,2,Mr. Jang,57859,1977
15558,Lee Sun-kyun,2,Yoon Kyung-Soo,57859,1975
4375,Charlotte Ross,1,Tess Mercy,18033,2002
6447,Diane Ladd,1,Bess,18033,1977
2276,Ashley Williams,1,Willa Mercy,18033,1959
15309,Laura Mennell,1,Lily Mercy,18033,1976
19401,Nathaniel Arcand,2,Adam Wolfchild,18033,1980
42,Aaron Pearl,2,Nate,18033,1951
25833,Tom Carey,0,Jim,18033,1971
12697,John Corbett,2,Ben McKintock,18033,1973
23550,Scott Heindl,2,Jesse Carne,18033,1957
27747,Zbigniew Zapasiewicz,2,Wiktor,188505,1969
19753,Nikita Mikhalkov,2,Oleg,188505,1965
12073,Jerzy Stuhr,0,Polish attaché Radca,188505,1981
21847,Remo Girone,2,Italian Consul,188505,1981
5639,Daniel Olbrychski,2,,188505,1975
1442,Andrzej Chyra,2,,188505,1987
20606,Paul Bettany,2,Priest,38321,1963
13978,Karl Urban,2,Black Hat,38321,1975
3737,Cam Gigandet,2,Hicks,38321,1977
16663,Maggie Q,1,Priestess,38321,2004
15850,Lily Collins,1,Lucy Pace,38321,1965
24633,Stephen Moyer,2,Owen Pace,38321,1968
19102,Mädchen Amick,1,Shannon Pace,38321,1965
3238,Brad Dourif,2,Salesman,38321,1989
4820,Christopher Plummer,2,Monsignor Orelas,38321,2001
422,Alan Dale,2,Monsignor Chamberlain,38321,1960
17115,Marilyn Brett,1,Woman,38321,1971
4862,Chyler Leigh,1,Queenie,61420,1960
17691,Matt Czuchry,2,Jordan,61420,1988
819,Alexia Fast,1,Five,61420,1970
20502,Patricia Wettig,1,BeckyLyn,61420,1987
15193,Lara Jean Chorostecki,1,Ann Eliza,61420,1974
11788,Jeff Hephner,2,Hiram,61420,2004
20528,Patrick Garrow,2,The Prophet,61420,1955
12661,John Bourgeois,2,Brigham Young,61420,1956
20772,Paulette Goddard,1,Kitty,106882,1955
21697,Ray Milland,2,Sir Hugh Marcy,106882,1955
20462,Patric Knowles,2,Brett Harwood Earl of Carstairs,106882,2000
21819,Reginald Owen,0,Duke of Malmunster,106882,1997
4143,Cecil Kellaway,2,Thomas Gainsborough,106882,1950
5183,Constance Collier,1,Lady Susan Dowitt,106882,1959
13567,Julie Bernard,0,Louise Vandevoorde,52077,1984
5775,Dany Boon,2,Mathias Ducatel,52077,1977
2770,Benoît Poelvoorde,2,Ruben Vandevoorde,52077,1981
4636,Christel Pedrinelli,0,Olivia Vandevoorde,52077,1955
12375,Joachim Ledeganck,0,Leopold Vandevoorde,52077,2000
11707,Jean-Paul Dermont,0,Le Père Vandevoorde,52077,2001
13945,Karin Viard,1,Irène Janus,52077,1994
8490,François Damiens,2,Jacques Janus,52077,1991
3225,Bouli Lanners,2,Bruno Vanuxem,52077,1959
7686,Eric Godon,0,Le Chef Willems,52077,1953
27789,Zinedine Soualem,2,Lucas Pozzi,52077,1950
21165,Philippe Magnan,2,Le divisionnaire Mercier,52077,1980
3595,Bruno Lochet,2,Tiburce,52077,1961
26270,Tyrone Power,2,Clive Briggs,110628,1952
12394,Joan Fontaine,1,Prudence Cathaway,110628,1958
25576,Thomas Mitchell,2,Monty,110628,1968
10078,Henry Stephenson,2,General Cathaway,110628,2003
19729,Nigel Bruce,0,Ramsbottom,110628,1973
9260,Gladys Cooper,1,Iris Cathaway,110628,1993
21129,Philip Merivale,0,Dr. Roger Cathaway,110628,1993
23348,Sara Allgood,1,Waitress,110628,2002
756,Alexander Knox,2,Rector,110628,1994
21414,Queenie Leonard,1,Violet Worthing,110628,1972
18089,Melville Cooper,2,Wilbur,110628,1992
12212,Jill Esmond,0,Nurse Emily Harvey,110628,1986
10209,Holmes Herbert,2,Dr. Mathias,110628,1955
12625,John Abbott,2,Joe,110628,1952
2834,Beth Broderick,1,Jeanne,70264,1960
2269,Ashley Rickards,1,Mandy,70264,1969
9460,Greg Germann,2,Tom,70264,1971
6300,Denise Dowse,1,Susan,70264,1956
10803,JR Bourne,2,Peter,70264,1952
4866,Ciarán McMenamin,2,Jonathan,121662,1987
718,Alex Reid,0,Hannah,121662,1955
22748,Rory Keenan,2,Mark,121662,1952
14334,Kelly Campbell,0,Katie,121662,1989
5657,Daniel Sunjata,2,Narrator,23116,1950
3091,Bob Bancroft,2,Dr. Volk,60306,2002
3346,Brendan Kelly,2,Mr. George,60306,1962
24459,Stacy Haiduk,1,Janet,60306,2000
24651,Stephen Weigand,0,Young Man,60306,1960
11831,Jelly Howie,1,Rachel,60306,1975
18677,Mike Vogel,2,Julian,21469,2002
3505,Brittany Murphy,1,June,21469,1981
5755,Danny Pino,2,Terry,21469,1956
3241,Brad Greenquist,2,The Porter,21469,1967
2080,Arie Verveen,2,Lucas,21469,1987
19319,Natalie Smyka,1,Anna,21469,1968
9565,Guillermo Díaz,2,The Cook,21469,1989
6858,Dov Davidoff,2,The Bellhop,21469,2003
27242,William Stanford Davis,0,Custodian,21469,1983
7768,Erika Ringor,1,Detective,21469,1954
17268,Mark Engelhardt,0,Officer,21469,2003
4386,Chase  Kim,2,Police Officer,21469,1989
7772,Erika Seifred,0,Dominatrix,21469,1968
3744,Cameron Cash,0,Georgie (uncredited),21469,1958
10283,Hugh Jackman,2,Himself,38931,1954
23586,Seal,2,Himself,38931,1979
17676,Matt Bennett,0,Matt,42889,1988
27720,Zack Pearlman,2,Zack,42889,2004
10929,Jacob Davich,2,Jacob,42889,1966
13724,Justin Kline,2,Justin,42889,1960
14988,Krysta Rodriguez,0,Krysta,42889,1991
19710,Nicole Weaver,1,Nicole,42889,1999
23494,Savannah Welch,0,Becca,42889,1994
25740,Tina Parker,1,Tina,42889,1982
9680,Hafsia Herzi,1,Curly,43616,1956
16373,Ludovic Berthillot,0,Armand Lacourtade,43616,1981
16279,Luc Palun,0,Durandot,43616,1988
20422,Pascal Aubert,0,Paul,43616,1964
11663,Jean Toscane,2,Jean,43616,1994
12646,John Barrymore,0,Riviere,85670,1968
9979,Helen Hayes,0,Madame Fabian,85670,1952
4939,Clark Gable,2,Jules,85670,1975
15959,Lionel Barrymore,2,Robineau,85670,2004
22420,Robert Montgomery,2,Auguste Pellerin,85670,1971
19096,Myrna Loy,1,Wife of Brazilian pilot,85670,1992
27175,William Gargan,2,Brazilian pilot,85670,1960
13273,Josh Cooke,2,Andy,44221,1994
9462,Greg Grunberg,2,Jerry,44221,1980
14134,Kathrine Narducci,1,Frannie,44221,2001
23307,Sandra Seeling,0,Eva,44221,1978
16127,Lombardo Boyar,2,Ramon,44221,1972
9460,Greg Germann,2,Reeves,44221,1982
22242,Rob Benedict,2,Donny,44221,1969
20016,Odette Annable,1,Vanessa,44221,1968
15093,Kym Whitley,1,Tiffany,44221,1991
9052,Geraldine Chaplin,1,María,83345,1995
7588,Emma Suárez,1,Alicia,83345,2002
17477,Martina García,1,Ana,83345,1975
7105,Eduard Fernández,2,Miguel,83345,1976
27856,Àlex Brendemühl,2,Editor,83345,2001
27855,Àlex Batllori,0,,83345,1965
1678,Anna Drijver,0,Ann Marai,57059,2000
14752,Kim van Kooten,1,Nathalie Stevens,57059,2004
2559,Barry Atsma,0,Matthias Stevens,57059,1969
12033,Jeroen van Koningsbrugge,2,Willem van Eijk,57059,1992
8115,Fedja van Huêt,2,Bart Fenneker,57059,1970
9145,Gijs Naber,2,Robert Hartman,57059,1963
17504,Marwan Kenzari,0,Tom Fenneker,57059,1965
21726,Raymond Thiry,0,Mannelijke ondervrager,57059,1979
3977,Carolien Spoor,1,Kimmy Fenneker-de Nijs,57059,1959
14202,Katja Herbers,0,Marjolein Hartman,57059,1995
15818,Lies Visschedijk,0,Annette van Eijk,57059,1959
9678,Hadewych Minis,1,Eva Fenneker,57059,1952
19615,Nick Stahl,2,Joshua Lazarus,60164,1955
25282,Taryn Manning,1,Kira,60164,1953
26933,Wallace Shawn,2,Sandy,60164,1987
19110,Mía Maestro,1,Anna Manheim,60164,1957
13039,Jon Hamm,2,Tom Adkins Sr.,38850,1959
13291,Josh Lucas,1,Matthew Wakefield,38850,1956
21927,Rhona Mitra,1,Barbara,38850,1978
11252,James Van Der Beek,2,Diploma / Roggiani,38850,1958
12136,Jessica Chastain,1,Sally Ann,38850,1959
12414,Joanna Cassidy,1,Lea Adkins,38850,1996
12300,Jimmy Bennett,2,John,38850,1954
18998,Morena Baccarin,1,Rose Montgomery,38850,1968
18235,Michael Cudlitz,2,Jonas,38850,1999
2837,Beth Grant,1,Older Edvena,38850,1971
13950,Karina Hollekim,0,,45033,1994
12202,Jiang Wen,0,Muzhi Zhang,51533,1970
4540,Chow Yun-fat,2,Si-lang Huang,51533,1987
8821,Ge You,2,Laotang,51533,1965
3820,Carina Lau,1,Mrs. Mayor,51533,1995
27948,廖凡,2,Lao San,51533,1980
4417,Chen Kun,2,Hu Yan,51533,1977
12203,Jiang Wu,2,Wu Chizhong,51533,1976
8143,Feng Xiaogang,0,Counselor Tang,51533,1957
10262,Hu Jun,0,Fake Pocky Zhang,51533,1991
23883,Shao Bing,0,Two,51533,1992
26595,Victor Mature,2,Shelley Martin,39834,1992
22021,Richard Egan,2,Boyd Fairchild,39834,1985
24630,Stephen McNally,0,Harper (bank robber),39834,1996
26761,Virginia Leith,1,Linda Sherman,39834,1987
25950,Tommy Noonan,2,"Harry Reeves, Bank Manager",39834,1969
15523,Lee Marvin,2,"Dill, Bank Robber",39834,1995
16918,Margaret Hayes,1,Mrs. Emily Fairchild,39834,1963
10766,J. Carrol Naish,2,"Chapman, Bank Robber",39834,1980
25057,Sylvia Sidney,1,Elsie Braden,39834,1991
7802,Ernest Borgnine,2,"Stadt, Amish Farmer",39834,1952
6802,Dorothy Patrick,1,Helen Martin,39834,1973
2987,Billy Chapin,2,Steve Martin,39834,1960
3237,Brad Dexter,2,Gil Clayton,39834,1975
6044,David Lynch,2,,44443,1962
21756,Rebecca Hall,1,Samantha,45658,1972
27104,Will Ferrell,2,Nick Halsey,45658,1954
9278,Glenn Howerton,2,Gary,45658,1953
15293,Laura Dern,1,Delilah,45658,1952
4796,Christopher Jordan Wallace,2,Kenny Loftus,45658,2003
18378,Michael Peña,2,Frank Garcia,45658,2004
24639,Stephen Root,2,Elliot,45658,2001
22762,Rosalie Michaels,1,Kitty,45658,1966
2059,Argos MacCallum,2,Shopper,45658,1974
25791,Todd Bryant,2,Driver (Repo Guy),45658,1961
11524,Jason Spisak,0,Hipster,45658,2002
23573,Scott Takeda,0,Bank Manager,45658,1981
17758,Matthew Dearing,2,Jacket Buyer,45658,1979
15580,Leeann Dearing,1,Girlfriend,45658,1992
1495,Andy McDermott,2,Cop,45658,1975
15707,Leslea Fisher,1,Skinny White Girl (uncredited),45658,2000
1845,Annie Boon,1,Waitress (uncredited),45658,1995
23816,Shad Moss,0,Kevin Carson,41382,2005
3304,Brandon T. Jackson,2,Benny,41382,1970
19410,Naturi Naughton,1,Stacie,41382,1978
16147,Loretta Devine,1,Grandma,41382,1958
25359,Teairra Mari,0,Nikki Swayze,41382,2002
10402,Ice Cube,2,Mr. Washington,41382,1970
14293,Keith David,2,Sweet Tee,41382,1997
25442,Terry Crews,2,Jimmy the Driver,41382,1995
18636,Mike Epps,2,Reverend Taylor,41382,1977
4342,Charlie Murphy,2,Semaj,41382,1992
2914,Bill Bellamy,2,Giovanni,41382,1970
8820,Gbenga Akinnagbe,2,Lorenzo,41382,1998
26682,Vince Green,2,Malik,41382,1986
16727,Malieek Straughter,2,Deangelo,41382,2005
15729,Leslie Jones,1,Tasha,41382,1994
4628,Chris Williams,2,Doug,41382,1961
24455,Stacie Davis,1,Reporter,41382,1950
5701,Danielle Lewis,1,Crowd Member (voice),41382,2005
689,Alex Frost,2,Calvin Marshall,45675,2000
12022,Jeremy Sumpter,2,Caselli,45675,1960
18550,Michelle Lombardo,1,Tori Jensen,45675,1966
24726,Steve Zahn,2,Coach Little,45675,1976
20229,Osama Bin Laden,0,himself,52918,1955
23225,Sami Bouajila,2,Léonard,126108,1981
11709,Jean-Paul Roussillon,0,Henri Jurrieu,126108,1971
27286,Wladimir Yordanoff,2,Hammer,126108,1959
16535,László Szabó,0,Claude Doniol,126108,1952
1724,Anna Mouglalis,1,Ophélie,126108,1958
2472,Bakary Sangaré,0,Jonas Servun,126108,1965
10159,Hippolyte Girardot,2,Willian De Lille,126108,1982
1782,Anne Consigny,1,Therese Jurrieu,126108,1988
24065,Shirley Temple,0,Elizabeth Blair,29877,1981
12659,John Boles,2,Edward Morgan,29877,1967
22556,Rochelle Hudson,1,Mary Blair,29877,1962
11345,Jane Darwell,1,Mrs. Denham,29877,1996
21515,Rafaela Ottiano,0,Mrs. Higgins,29877,1961
7849,Esther Dale,1,Genevieve Graham,29877,1976
7872,Etienne Girardot,2,Mr. Wyckoff,29877,1952
2207,Arthur Treacher,2,The Butler,29877,1999
17844,Maurice Murphy,0,Jimmie Rogers,29877,1950
2832,Bess Flowers,1,Guest at Charity Bazaar,29877,1990
9106,Gian Maria Volonté,0,Lulù Massa,56231,1973
17031,Mariangela Melato,1,Lidia,56231,1995
9202,Gino Pernice,2,Sindacalista,56231,1971
23139,Salvo Randone,2,Militina,56231,2001
16381,Luigi Diberti,2,Bassi,56231,1989
13341,José Ignacio Cabrujas,0,Narrator (voice),89688,1973
15395,Laurent Terzieff,2,Narrator (voice),89688,1971
