movieID,title,Released,runtime,Popularity,keywords
57106,Freedom,2009-08-01,111.0,0.666161,
165477,Whole Lotta Sole,2012-04-21,94.0,6.039675,
143453,Thrust in Me,1985-09-11,8.0,0.001393,
244001,Bo Burnham: what.,2013-12-18,60.0,2.128885,stand-up comedy
203179,Magic Camp,2012-04-28,85.0,0.55015,
183127,The Wild World of Lydia Lunch,1983-01-01,20.0,0.320139,
202573,The Reunion,2013-11-15,88.0,1.739089,woman director
162406,Embracing,1992-01-01,40.0,0.071763,woman director
162437,Katatsumori,1994-05-22,39.0,0.076656,woman director
21811,Ski School,1990-01-01,95.0,1.574897,"female nudity, sport, rivalry, skiing"
162442,See Heaven,1995-06-06,10.0,0.056847,woman director
162435,Sun on the Horizon,1996-01-01,45.0,0.002321,woman director
86532,Paths of Hate,2011-03-27,10.0,0.477559,
55538,Bloody Birthday,1981-04-28,85.0,2.68115,"sex, birthday, nudity, babysitter, elementary school, murder, children, gore, slasher, eclipse, strangulation, evil child"
22585,Ski Patrol,1990-01-12,91.0,2.345336,"sport, skiing, ski"
203766,Long Way Round,2004-10-03,294.0,2.091255,
100042,Dumb and Dumber To,2014-11-12,110.0,15.402597,"friendship, sequel, road movie, buddy comedy"
233423,The Legend of Sarila,2013-02-22,80.0,3.296338,"inuit, explorer, woman director, starvation, clans"
30449,Imago mortis,2009-01-15,0.0,0.737245,
128606,The Gun That Won the West,1955-09-01,71.0,0.008037,"fort, scout"
206821,The Longest Week,2014-09-05,86.0,5.680194,"hotel, secret, love, money, train, apartment, manhattan, new york city, evicted, disinherited"
55308,Gunfighters,1947-07-15,87.0,0.257029,"sheriff, ranch, sister, murder, ranch foreman"
289575,Tales of the Grim Sleeper,2014-08-29,105.0,1.026813,serial killer
284246,The Yes Men Are Revolting,2014-09-04,90.0,0.595005,"political activism, social activism, woman director, activist"
103528,God is the Bigger Elvis,2012-04-01,37.0,0.151126,"religion, church, catholic, elvis presley, woman director"
79544,The Wicker Tree,2011-08-27,96.0,1.367916,"scotland, sequel, dark comedy"
79475,The Green,2011-11-22,90.0,0.467233,
258086,The Damned,2013-10-17,87.0,7.305699,
184061,Deliver Us from Evil,1973-09-11,75.0,0.317373,skyjacker
261037,Miss Meadows,2014-09-12,88.0,2.934599,"sheriff, gun, vigilante, murder, romance, teacher, violence, justice, woman director"
301566,Too Many Cooks,2014-10-27,11.0,1.272698,"surrealism, absurdist"
38459,Murder Over New York,1940-12-13,65.0,0.816624,charlie chan
80920,Repentance,2014-02-28,90.0,1.962873,
256913,Quantum Love,2014-04-23,81.0,4.6887,woman director
14524,Cass,2008-01-08,108.0,2.49521,"biography, hooligan, independent film"
15741,Dorothy Mills,2008-08-06,102.0,3.652912,"suicide, borderline personality disorder, psychiatrist, woman director"
114750,Dear White People,2014-10-17,108.0,5.546847,
13617,The Man Who Loved Yngve,2008-02-15,90.0,0.976916,"coming out, concert, music band, lgbt"
17893,Camino,2008-10-16,143.0,3.27121,leukemia
40074,Alucarda,1977-03-10,74.0,2.363613,catholicism
17808,Painted Skin,2008-09-25,103.0,2.676688,
209361,One Chance,2013-09-09,103.0,5.89288,
15199,Rent: Filmed Live on Broadway,2008-09-24,165.0,0.727741,"new york, aids, musical, vih"
14142,Columbus Day,2008-08-29,90.0,4.363217,
14539,An Empress and the Warriors,2008-02-09,99.0,5.561621,"loss of father, betrayal, empress, swordsman, ancient china, poison dart"
214096,Lucky Them,2013-09-06,96.0,6.513382,woman director
22609,Dil Bole Hadippa!,2009-09-18,148.0,2.029765,bollywood
43768,Border Café,2005-11-03,105.0,0.106831,
288691,Last Weekend,2014-08-29,94.0,3.131421,
157380,May in the Summer,2013-01-17,100.0,4.487643,"middle east, marriage, independent film, divorce, woman director, new yorker, bride-to-be"
128142,"Nono, the Zigzag Kid",2012-10-03,90.0,0.988802,
190870,Tip Top,2013-09-11,106.0,4.112052,
285843,October Gale,2014-09-11,91.0,8.967028,"gunshot wound, cottage, doctor, woman director"
211411,Musicwood,2012-11-13,80.0,0.016067,"amazon rainforest, environmental conservation"
248211,Liar's Dice,2014-01-18,104.0,0.17768,woman director
139930,How Do You Write a Joe Schermann Song,2012-07-13,104.0,0.013899,
166627,Calloused Hands,2013-03-03,100.0,0.011853,
268174,BFFs,2014-01-31,90.0,0.451328,"couples therapy, relationship"
157045,Winter in the Blood,2013-06-14,98.0,0.647629,
266856,The Theory of Everything,2014-11-26,123.0,11.85302,"wife husband relationship, biography, physicist, based on memoir or autobiography, stephen hawking, fictionalized biography, motor neuron disease, als"
272602,Amira & Sam,2014-05-30,90.0,7.175939,"immigrant, iraq, stand-up comedian, veteran, iraq veteran, hedge fund, afghanistan veteran"
182349,Love Sick Love,2012-11-15,83.0,0.05168,"kidnapping, torture, holidays, elimination derby, binding"
149940,Double Tide,2009-10-21,99.0,0.060493,woman director
13646,"Moscow, Belgium",2008-01-30,102.0,1.572904,"supermarket, midlife crisis, truck, urban, lesbian, working class, cell phone, happiness, truck driver, tarot"
56152,Brigham Young,1940-09-27,114.0,1.08263,"rocky mountains, mormon, hardship, salt lake valley, brigham young"
66707,Johnny Apollo,1940-04-19,94.0,0.913351,
64928,It All Came True,1940-04-06,97.0,0.274233,"boarding house, gangster"
282848,Doctor Who: The Time of the Doctor,2013-12-25,60.0,3.331914,
227735,Dolphin Tale 2,2014-09-12,107.0,8.268684,"dolphin, aquarium, swimming"
158439,Lucky Partners,1940-08-02,99.0,0.172542,"luck, sweepstakes"
69060,Ahí está el detalle,1940-09-11,112.0,1.707174,"judge, wife husband relationship, brother-in-law, chicken, murder, confusion, lawyer, dog, trail"
100416,Demoted,2011-03-12,94.0,2.492344,"office, work, prank"
200044,Deranged,2012-06-06,78.0,0.702316,
232679,When the Game Stands Tall,2014-08-22,115.0,6.617708,"american football, sport, high school sports"
192558,Aashiqui 2,2013-04-25,132.0,2.831069,"artist, musical, tragic love"
193726,ABCs of Death 2,2014-10-02,125.0,8.254856,"anthology, woman director, mumblegore, horror anthology"
228813,Neurons to Nirvana,2013-10-19,69.0,0.12616,"medicine, war on drugs, lsd, ayahuasca, psychedelics, alternative medicine, psilocybin, mdma"
102410,Fillmore,1972-06-14,105.0,0.001133,
20789,The Flyboys,2008-08-15,118.0,1.668128,adolescence
17175,The Last Word,2008-04-20,90.0,10.341167,"suicide, stv, independent film"
40925,Dream Boy,2008-10-24,88.0,2.021244,
7267,TBS,2008-01-31,90.0,0.851168,"netherlands, kidnapping, delinquent, escape from prison, sexual violence"
15149,Take the Trash,2008-08-15,80.0,2.132882,"recycling, community service, salesman"
204768,Les invincibles,2013-09-18,0.0,1.225165,
201759,Miserere,2013-06-26,106.0,2.237861,
202215,Queens of the Ring,2013-07-02,97.0,1.486526,
283726,The New Girlfriend,2014-09-06,105.0,5.518654,"death of best friend, gender confusion"
289153,"Sex, Love & Therapy",2014-10-01,0.0,6.837575,woman director
15011,Red Mist,2008-08-22,98.0,9.252907,"coma, revenge, mental institution, scar, loner, out of body experience, slamming a door, glass"
295087,"Bangkok, We Have A Problem!",2014-10-22,93.0,3.000275,
13835,Real Time,2008-11-07,80.0,0.546307,independent film
140818,Ragnarok,2013-11-11,120.0,11.365247,"treasure, viking, ancient history, clue, norse mythology, vikings"
18940,Secrets Of State,2008-12-10,100.0,8.545117,"terrorist, intelligence agency, suspense"
14866,Farm House,2008-01-01,92.0,2.059098,
45127,A Matador's Mistress,2008-09-06,92.0,2.430763,"nurse, manager, sex, coffin, passion, fan, underwear, biography, prayer, love, religion, pistol"
17780,A Kind of America 2,2008-12-18,110.0,0.714017,
19222,Parasomnia,2008-10-17,103.0,10.459653,suspense
17143,Fast Track: No Limits,2008-02-21,96.0,1.37416,
36683,20th Century Boys - Chapter 1: Beginning of the End,2008-08-19,142.0,1.889519,"london england, bangkok, cult, osaka japan, tokyo japan, based on manga, anime"
15542,Stiletto,2008-04-29,99.0,2.986836,"assassin, bath house, beautiful woman, murder, mafia, money, gangster, violence, killer, hoodlum, crime lord, henchmen"
18232,If You Are the One,2008-12-22,130.0,3.207363,
263614,Virunga,2014-11-07,90.0,5.410939,
23515,Sick Girl,2007-10-01,83.0,1.002036,"rape, drowning, revenge, murder, independent film, lesbian, incest, christmas"
10258,The Madagascar Penguins in a Christmas Caper,2005-09-23,11.0,3.126703,"holiday, zoo, penguin, madagascar, christmas eve"
32080,The Seven-Ups,1973-01-01,103.0,2.121703,car chase
267806,V/H/S: Viral,2014-10-23,81.0,8.918611,mumblegore
159153,Running from Crazy,2013-01-20,105.0,0.870447,"suicide, depression, woman director, bipolar, ernest hemingway, bipolar disorder"
72933,April Story,1998-03-14,67.0,0.981129,
250833,Happiness,2014-01-17,80.0,0.048315,"buddhist monk, bhutan"
136459,Victor and the Secret of Crocodile Mansion,2012-03-22,83.0,0.638952,
48186,The Boy Who Cried Werewolf,2010-10-22,97.0,5.686871,"teen movie, werewolf, romania"
29596,Nothing But the Night,1973-01-01,90.0,3.953266,"suicide, based on novel, island, orphanage, pathology, murder, independent film, bonfire, exploding boat"
98404,Destroyer,1943-08-19,99.0,0.517981,"ship, torpedo, welder, destroyer, ship launch, uso"
191037,Mr Hockey The Gordie Howe Story,2013-04-28,88.0,0.622598,"sport, ice hockey"
17963,Gone Nutty,2002-10-21,5.0,5.51214,
253256,The Heart Machine,2014-10-24,85.0,0.595003,"romance, dating, relationship, online dating"
254194,Starry Eyes,2014-07-29,98.0,10.926642,"desperation, elite, fame, hollywood, initiation, actress, mumblegore"
151679,End of the Road,1970-02-10,110.0,0.983284,counter-culture
242828,When Marnie Was There,2014-07-19,103.0,9.342061,"friendship, imaginary friend, photograph, young girl, flashback, anime, personal diary"
241868,Lupin the 3rd,2014-08-30,133.0,6.730243,"detective inspector, thief, art thief, live action"
119892,The Monkey King,2014-01-09,119.0,6.793767,"religion, classic, chinese history"
110416,Song of the Sea,2014-09-06,93.0,6.967358,"fairy tale, lighthouse, folk music, lighthouse keeper   , irish, swimming, dog, seal, irishman, folklore, irish music, underwater cave"
304023,Rakuen Tsuihou - Expelled from Paradise,2014-11-15,104.0,1.755072,"future, post-apocalyptic, virtual reality, hacking, space station, anime"
252391,Kiki's Delivery Service,2014-03-01,108.0,3.2139,"witch, fantasy, broom, talking cat"
142507,Exit,2011-01-01,90.0,0.667502,"alcohol, obsession, maze, despair, delusion, drug, psychological drama, imagined entrapment, coping mechanisms"
155890,Tied,2013-01-07,80.0,1.249059,
137769,The Magic Crystal,2011-11-18,80.0,0.241162,"santa claus, orphan, christmas spirit, christmas"
241771,Beyond the Lights,2014-09-10,116.0,6.293515,"talent, success, musician, woman director"
54658,Misunderstood,1984-05-31,91.0,0.05105,"father son relationship, family drama"
90816,Treasure of the Four Crowns,1983-01-21,97.0,0.996101,"fire, treasure, temple, cult, artifact, escape, search, archaeologist, occult"
40383,The Last Shark,1981-04-02,88.0,1.74774,"beach, exploitation, shark attack, surf, gore, scuba diving, b movie, massacre, shark, great white shark"
159121,Paulette,2013-01-16,87.0,6.031147,"drug dealer, marijuana, weed+, old woman"
205775,In the Heart of the Sea,2015-11-20,122.0,11.696923,"suicide, ocean, sea, hunger, shipwreck, ship, whale, based on true story, stranded, survival, whaling, death, new england, lost at sea, based on true events, whaling ship, starvation, 19th century, cannibalism, reference to moby dick, whale oil, nantucket"
55317,Don't Take God's Children for Wild Geese,1968-09-06,85.0,0.587849,
66129,Les Tuche,2011-06-30,95.0,4.454853,
45368,Comme les 5 doigts de la main,2010-04-28,117.0,1.909648,suspense
105001,Iceman,2014-04-17,103.0,5.087694,"martial arts, time travel, impersonating a police officer, police uniform stolen"
228445,Stockholm Stories,2013-10-12,97.0,1.343408,woman director
80957,Pressed,2011-02-18,105.0,1.579853,
33838,The Care Bears Adventure in Wonderland,1987-08-07,75.0,0.803093,
114324,Merry-Go-Round,1923-07-01,110.0,0.695572,
141868,Fatty and Mabel Adrift,1916-01-09,34.0,0.314735,"beach house, adrift"
101135,A Connecticut Yankee in King Arthur's Court,1989-12-18,96.0,0.764068,"england, connecticut, medieval times"
214081,A Promise,2013-09-04,94.0,3.144764,"germany, wartime, married woman"
24047,Alien Nation: Dark Horizon,1994-10-25,90.0,3.834165,alien
77348,Alien Nation: Body and Soul,1995-10-10,87.0,0.219827,
81244,Alien Nation: The Enemy Within,1996-11-12,91.0,0.33895,"detective, alien, prejudice, newcomer"
50291,Alien Nation: Millennium,1996-01-02,90.0,1.787853,"undercover, alien, enlightenment"
230846,The Pig,2013-10-09,105.0,0.732843,
87235,Crackers,1984-02-17,98.0,0.768664,
22460,The Wall,1975-07-01,174.0,1.233987,"brother brother relationship, police, criminal"
221240,City Slacker,2012-10-04,90.0,0.20293,
303623,Hello Ladies: The Movie,2014-11-22,85.0,2.957017,"based on tv series, los angeles, briton abroad"
148430,Dzhamilya,1969-10-13,83.0,0.152109,
80787,Codebreaker,2011-11-21,62.0,3.605686,"suicide, world war ii, genius, homosexuality, cryptologist"
251736,Listen Up Philip,2014-10-17,108.0,4.564875,"writer, narcissist"
99977,Hot Stuff,1979-08-10,91.0,0.215778,"police, receiving of stolen goods, scam, pawnshop"
61644,Squeeze Play,1979-09-24,96.0,0.101352,"dancing, sex, nudity, sport, slapstick, revenge, battle, softball"
79151,Love You You,2011-10-13,91.0,0.780776,
100292,Ain't in It for My Health: A Film About Levon Helm,2010-11-24,83.0,0.050396,"rock star, musician, band"
52444,Seducing Mr. Perfect,2006-12-07,107.0,0.732452,
135397,Jurassic World,2015-06-09,124.0,32.790475,"monster, dna, tyrannosaurus rex, velociraptor, island, sequel, suspense, disaster, escape, dinosaur, amusement park, animal attack, theme park, jurassic park, 3d, animal horror"
215032,Watermark,2013-10-11,92.0,0.879225,woman director
293310,Citizenfour,2014-10-10,114.0,6.584217,"national security agency (nsa), woman director, edward snowden"
117678,Dans la peau d'une grande,2011-10-27,0.0,0.682721,
129966,David et Madame Hansen,2012-08-29,89.0,1.125103,
198130,Pop Redemption,2013-06-05,0.0,0.887637,
46473,Home Sweet Home,2008-11-19,100.0,0.127259,
21861,LOL (Laughing Out Loud),2008-06-06,103.0,6.011605,woman director
170522,Asterix: The Mansions of the Gods,2014-11-26,85.0,8.411263,3d
78646,She Monkeys,2011-01-31,84.0,1.006534,"lesbian relationship, homosexuality, woman director"
297608,The Taking of Deborah Logan,2014-10-21,90.0,5.418357,"snake, possession, found footage, shaky camera shot, serial murders"
73452,Admissions,2004-10-16,84.0,0.351194,woman director
158967,House Hunting,2013-03-05,102.0,1.806133,
250643,Alive Inside,2014-01-18,74.0,2.020862,
294600,Last I Heard,2013-01-01,98.0,0.139138,
41608,God Forgives... I Don't!,1967-10-31,109.0,4.038404,"fire, gun, gang, blood, torture, hijack, loot, mule"
42332,Santa Who?,2000-12-03,92.0,1.712441,"holiday, elves, santa claus, romance"
294538,Hit by Lightning,2014-10-31,89.0,1.416907,"soulmates, best friend"
63484,The Incite Mill,2010-10-16,107.0,1.277397,
45167,Pumzi,2009-10-20,21.0,0.187654,woman director
9510,1½ Knights - In Search of the Ravishing Princess Herzelinde,2008-12-17,116.0,6.871788,"princess, knight"
13610,Christmas Cottage,2008-01-01,96.0,1.696366,christmas
184992,A Five Star Life,2013-04-24,85.0,2.214654,woman director
254435,The Boy in the Mirror,2014-06-19,78.0,0.272608,
43212,My Dear Desperado,2010-05-20,100.0,1.049484,
16877,The 39 Steps,2008-12-28,90.0,1.16964,
227159,Horrible Bosses 2,2014-11-26,108.0,20.903362,"prison, kidnapping, sequel, car chase, sex addict, sex tape"
83451,Poto and Cabengo,1980-01-01,77.0,0.025827,"san diego, zoo, language, independent film, new language, made up language"
139715,Detention of the Dead,2012-04-27,87.0,2.524224,"high school, independent film, zombie, extreme violence"
34651,Devil's Doorway,1950-09-15,84.0,3.952323,"sheep, native american, frontier justice, medal of honor"
29060,Diary of a Madman,1963-03-06,96.0,0.95262,"psychokinesis, sculptor"
50571,Disciples of the 36th Chamber,1985-05-17,89.0,1.426625,"martial arts, shaolin kung fu"
17925,Disengagement,2007-09-07,115.0,0.634579,"israel, destruction, gaza strip"
44131,The Beaver Trilogy,2000-12-31,83.0,0.319682,
136525,Divorce,1945-08-18,71.0,0.471484,"divorced, hometown"
68340,Doctor at Large,1957-03-26,104.0,0.515824,"hospital, doctor"
68337,Doctor in Distress,1963-07-30,102.0,1.381238,"hospital, doctor"
68242,Doctor in the House,1954-03-23,92.0,0.685924,"student of medicine, student"
89059,Don Juan,1926-08-06,112.0,0.223252,don juan
237796,Don Juan,1998-04-28,104.0,0.607746,"spain, countryside, horse, seduction, village, marriage, insult, war, love, honor, romance, lust, family, valet, nobility, nobleman, avenge"
40102,Don't Answer the Phone!,1980-02-29,94.0,1.242731,"female nudity, prostitute, rape, photographer, nudity, sadism, psychopath, shooting, independent film, serial killer, psychologist, grindhouse, slasher, los angeles, sadist, maniac, stabbing, strangler, phone, psycho killer"
143092,Don't Give Up the Ship,1959-07-03,89.0,1.087132,navy
109441,Don't Go Near the Water,1957-12-14,107.0,0.365957,navy
84742,Donner Pass,2012-11-15,90.0,2.136647,"curse, cannibal, vanity project, woman director, wealthy teens, elimination derby"
88107,Double Trouble,1992-02-14,86.0,1.678869,
180607,Down the Shore,2011-01-06,93.0,1.856812,suspense
164073,Down to the Sea in Ships,1949-02-15,120.0,0.253556,"whaling, ship captain"
19273,Dr. Dolittle: Million Dollar Mutts,2009-04-08,90.0,1.879745,
27996,Dr. Dolittle: Tail to the Chief,2008-03-04,85.0,2.021759,"kids and family, animal"
